2024-12-04 22:50:59,19.367345999999984,166,False
2024-12-04 22:51:05,32.07122399999998,136,True
2024-12-04 22:51:09,87.83505,166,True
2024-12-04 22:51:16,99.016626,25,False
2024-12-04 22:51:20,92.41010399999999,115,False
2024-12-04 22:51:24,85.901034,46,False
2024-12-04 22:51:32,-999,23,False
2024-12-04 22:51:39,-999,100,False
2024-12-04 22:51:43,99.712434,107,False
2024-12-04 22:51:47,99.796266,65,False
2024-12-04 22:51:52,99.796266,107,True
2024-12-04 22:51:56,99.43662599999999,107,False
2024-12-04 22:52:02,-999,51,False
2024-12-04 22:52:06,97.605714,214,False
2024-12-04 22:52:11,78.61965599999999,214,False
2024-12-04 22:52:15,99.727416,62,True
2024-12-04 22:52:19,99.831474,115,False
2024-12-04 22:52:25,-999,33,False
2024-12-04 22:52:34,-999,27,False
2024-12-04 22:52:38,99.016626,187,True
2024-12-04 22:52:42,96.23505,65,False
2024-12-04 22:52:47,99.824664,107,False
2024-12-04 22:52:51,93.124776,166,True
2024-12-04 22:52:55,99.796266,100,True
2024-12-04 22:52:59,98.607,68,True
2024-12-04 22:53:04,99.24465,125,True
2024-12-04 22:53:08,99.345144,107,True
2024-12-04 22:53:12,99.135144,78,True
2024-12-04 22:53:16,99.519096,83,True
2024-12-04 22:53:21,99.43662599999999,65,True
2024-12-04 22:53:25,99.519096,125,True
2024-12-04 22:53:30,98.452434,75,True
2024-12-04 22:53:34,98.288856,107,True
2024-12-04 22:53:38,98.452434,83,True
2024-12-04 22:53:42,98.752554,88,True
2024-12-04 22:53:47,98.889096,65,False
2024-12-04 22:53:51,98.288856,68,True
2024-12-04 22:53:56,99.771114,100,False
2024-12-04 22:54:00,97.934664,60,True
2024-12-04 22:54:04,97.74405,68,True
2024-12-04 22:54:09,97.934664,68,False
2024-12-04 22:54:13,97.934664,57,True
2024-12-04 22:54:19,-999,71,True
2024-12-04 22:54:24,99.854424,100,True
2024-12-04 22:54:28,99.519096,83,False
2024-12-04 22:54:32,99.135144,115,True
2024-12-04 22:54:36,96.727986,150,True
2024-12-04 22:54:41,98.607,75,True
2024-12-04 22:54:45,98.607,62,False
2024-12-04 22:54:49,96.960936,75,False
2024-12-04 22:54:55,27.577799999999996,93,False
2024-12-04 22:55:04,-999,-999,False
2024-12-04 22:55:13,-999,-999,False
2024-12-04 22:55:21,-999,-999,False
2024-12-04 22:55:30,-999,-999,False
2024-12-04 23:03:07,-999,-999,False
2024-12-04 23:03:13,-999,68,False
2024-12-04 23:03:20,-999,136,False
2024-12-04 23:03:24,99.712434,187,False
2024-12-04 23:03:28,99.24465,115,True
2024-12-04 23:03:32,99.84405,65,True
2024-12-04 23:03:37,99.758856,115,True
2024-12-04 23:03:41,99.59255399999999,83,True
2024-12-04 23:03:45,99.712434,93,False
2024-12-04 23:03:50,99.712434,75,True
2024-12-04 23:03:54,99.657,78,True
2024-12-04 23:03:58,99.519096,78,True
2024-12-04 23:04:03,99.43662599999999,68,True
2024-12-04 23:04:07,99.519096,88,True
2024-12-04 23:04:11,99.519096,78,True
2024-12-04 23:04:15,99.758856,107,True
2024-12-04 23:04:20,98.607,83,True
2024-12-04 23:04:24,99.016626,71,True
2024-12-04 23:04:28,99.519096,93,True
2024-12-04 23:04:32,99.135144,75,False
2024-12-04 23:04:37,99.43662599999999,93,False
2024-12-04 23:04:41,99.345144,88,False
2024-12-04 23:04:49,-999,-999,False
2024-12-04 23:04:55,-999,300,False
2024-12-04 23:05:00,99.84405,214,False
